filename,X1,Y1,X2,Y2,X3,Y3,X4,Y4,type
4167543039cb4aa0beddf947a62d83b4.jpg,980,828,1012,828,1012,860,980,860,13
4167c7a91d6649709853f9c390d65030.jpg,1016,836,1058,836,1058,882,1016,882,2
41698defda1640bcba6b279a024c7ebe.jpg,1527,1019,1565,1019,1565,1061,1527,1061,19
416c64ae360842cdb353ffda581549c0.jpg,2738,960,2849,960,2849,1071,2738,1071,6
41765ea964694ef1aead13d2b620ab7b.jpg,761,784,795,784,795,813,761,813,13
4178d61f41404d5ab690329521728dcc.jpg,982,863,1022,863,1022,901,982,901,2
417de01e62d74f8f9c23b4f2cf34185f.jpg,1282,641,1319,641,1319,678,1282,678,5
417f4a8319984e28911520757b418251.jpg,1185,723,1223,723,1223,761,1185,761,11
41800c308de14cae888e8bb4e3c9d202.jpg,2284,786,2375,786,2375,870,2284,870,8
4182075903054d399e288c1a6ed3c8f0.jpg,1020,1221,1074,1221,1074,1274,1020,1274,20
4183c2f3532b42b496fbf4171dfcd905.jpg,1105,674,1160,674,1160,726,1105,726,3
41871247d1e5424a9f6a403b18ea5026.jpg,896,822,928,822,928,852,896,852,5
418cf36902864a708cf97fb41cab6b2e.jpg,1346,458,1375,458,1375,489,1346,489,1
418d8509cf0a40bd9a3f2a445131bab3.jpg,1547,1133,1592,1133,1592,1181,1547,1181,17
4193d3a80e8e4c779a472eccbb5976a0.jpg,1191,747,1216,747,1216,774,1191,774,9
41989e7eca9d41ceb544bf65b4301d70.jpg,1130,687,1182,687,1182,739,1130,739,10
41992db0dbe344f782daca89e63cf572.jpg,1758,1219,1789,1219,1789,1251,1758,1251,6
41a3653e1fb34629ba3ab5c36c7ea72f.jpg,1157,1133,1217,1133,1217,1205,1157,1205,10
41a3e1927ed0457aa0d8588f5969f3ae.jpg,1286,1121,1332,1121,1332,1165,1286,1165,6
41a44cc186b44f72bdf5251c1accb3ef.jpg,1032,1024,1060,1024,1060,1052,1032,1052,6
41ab4e5164f4476e8fba6eb53886690b.jpg,1986,998,2074,998,2074,1084,1986,1084,3
41ab94267b4042ba9a5b19a3c525bc87.jpg,1104,1265,1133,1265,1133,1293,1104,1293,20
41abf5bc9b7c47cabcc129251b97b9c8.jpg,463,1044,500,1044,500,1080,463,1080,17
41ae152179a64dc4aa5e803e4cf7c0ac.jpg,1214,731,1251,731,1251,768,1214,768,10
41b1f8dacf2244708d5c808b251d138e.jpg,1124,805,1169,805,1169,855,1124,855,6
41b279f11859499bbcfeb0437770cffb.jpg,989,484,1023,484,1023,520,989,520,17
41b7ebd01eb1492a984b55ad5e7287cf.jpg,470,429,542,429,542,499,470,499,4
41bc3ba405fc495592104a43a32e35b9.jpg,1579,1148,1610,1148,1610,1181,1579,1181,3
41c6516d64eb4ef1bacd1b7462ab667f.jpg,867,690,972,690,972,790,867,790,9
41c743792993432ebacfd02d72da5b42.jpg,745,760,772,760,772,788,745,788,7
41c9afcc1a9f450d81b4a5edda1aa10b.jpg,332,434,401,434,401,494,332,494,9
41ca33fdb99c408487ad140c995480f1.jpg,487,709,590,709,590,815,487,815,1
41ce9ab828db4278bb0ee574832312c3.jpg,1222,877,1259,877,1259,912,1222,912,13
41d1289df57b49cf8476593a69015824.jpg,733,503,773,503,773,538,733,538,5
41d2fc29fa4b4836a6eeead8dba5b593.jpg,1239,792,1271,792,1271,824,1239,824,17
41d3f02d02b341d29dd0cca8b0aa67c2.jpg,2018,1129,2076,1129,2076,1187,2018,1187,18
41d824474b1a44e8bfd2b57de4f3f2ea.jpg,1676,950,1704,950,1704,978,1676,978,10
41d89711bda04d528ba78d2ce40f56ba.jpg,624,1198,711,1198,711,1274,624,1274,4
41e25d1dcb6a498d9f392b2a4704ff34.jpg,580,513,652,513,652,574,580,574,16
41e5bbee1e3d46518531e25f53d8983e.jpg,1144,927,1173,927,1173,955,1144,955,19
41eb232c284b45299ae30952da5dad82.jpg,949,676,979,676,979,708,949,708,14
41ee8ddcd7b74e069ea11d12768a3df5.jpg,1046,986,1078,986,1078,1016,1046,1016,13
41f201933a5f4e57ab3449f7fe3fcc55.jpg,980,794,1047,794,1047,861,980,861,2
41fb93689aa344e68032fe5e4d56ab98.jpg,838,640,891,640,891,701,838,701,18
41ffcaa91a8f4891af2fddca8716c01c.jpg,1282,1304,1310,1304,1310,1332,1282,1332,3
41ffd2e3b9f941588c1014e3d01e05bf.jpg,2661,920,2836,920,2836,1059,2661,1059,4
42013da747d1429885f7992914249b2b.jpg,1063,769,1112,769,1112,816,1063,816,11
42040aa7d09d45c08f92f74675ea57f8.jpg,558,984,590,984,590,1018,558,1018,17
42047656717f40c4a962c2991c415091.jpg,885,422,918,422,918,454,885,454,9
4207c395a0984a499ab9568674cb4e3e.jpg,1767,638,1831,638,1831,701,1767,701,16
420ebfcb0b044b18879683a3f400820b.jpg,1477,766,1526,766,1526,816,1477,816,3
421488b4a9af48ba8b52cd6b57d3df62.jpg,1213,1014,1247,1014,1247,1049,1213,1049,3
4216ca3800c74479b5787d749aeb60b0.jpg,1546,755,1573,755,1573,784,1546,784,3
421746e536ee4531a85b8035bf0b361f.jpg,1610,768,1646,768,1646,804,1610,804,16
421787541b74462b8a1e0e314d876e00.jpg,2241,582,2326,582,2326,660,2241,660,16
4218e0fcfe2b46f283246d3ed5d7976e.jpg,2303,1114,2416,1114,2416,1219,2303,1219,9
421ea675610d4c57a43c6332e56333ad.jpg,1035,792,1069,792,1069,830,1035,830,5
421eac62301f481bb9d78990b2db4109.jpg,1453,1133,1514,1133,1514,1197,1453,1197,3
4221684566a045d68bf6b146ac3e173e.jpg,1345,686,1372,686,1372,715,1345,715,7
422479a89f9f4abaa8726d689fb80275.jpg,544,843,575,843,575,875,544,875,10
4226a8f541cb4fa89d1ae70fd61445fa.jpg,1043,728,1070,728,1070,756,1043,756,1
4227cd6be7784f5fa7ecf214067dc9f9.jpg,1537,608,1581,608,1581,654,1537,654,7
42287f0998d1493bbe719fdb7e2116af.jpg,1628,967,1694,967,1694,1032,1628,1032,11
4229720ec6bc417caf43eea19ed48cf9.jpg,1751,760,1797,760,1797,807,1751,807,10
422aee8235dd495c99f0daf6f1fb08ff.jpg,1077,784,1113,784,1113,824,1077,824,1
422d003b23db4f57a8762f49110d263e.jpg,1916,1281,2028,1281,2028,1403,1916,1403,8
4234f13c0ed04888aceba57ce5d1ef14.jpg,1881,661,1925,661,1925,707,1881,707,7
4237aa681a7e4bb3a3df5c4907fdf344.jpg,1239,388,1304,388,1304,456,1239,456,7
42382fec4b0c4fd7b930d0c6e13a90e5.jpg,463,884,537,884,537,947,463,947,20
423baebc854e4b88be590b1aa9091ab9.jpg,1200,1020,1240,1020,1240,1059,1200,1059,12
4240163894ca42d2845df2cec7f8c11e.jpg,2200,1023,2271,1023,2271,1086,2200,1086,9
4241d5d050e24e038421596e8f557ea7.jpg,1324,590,1363,590,1363,631,1324,631,3
424435e11188412aa5947754f76ac31a.jpg,1638,475,1669,475,1669,506,1638,506,6
424b578d9cee453cb55bbb5c95d7c5be.jpg,486,952,533,952,533,995,486,995,17
424c2dcc38f148dab9c0a9ebd7e2ab58.jpg,804,701,842,701,842,736,804,736,19
4252f52fbe87458898593dc918c72c16.jpg,309,1189,364,1189,364,1231,309,1231,15
425c7695f5a244509b41adea006d3b94.jpg,1262,1011,1298,1011,1298,1054,1262,1054,18
426a9abb521146db863b436392a7ab23.jpg,1428,701,1461,701,1461,733,1428,733,6
426b640ae9a0467689d46cca931a6884.jpg,1530,877,1567,877,1567,917,1530,917,15
4271f6ab982e4ce88f8e7a4d26f26e12.jpg,1272,931,1320,931,1320,978,1272,978,19
4278bcf84207493b89f43f27a03d3602.jpg,2039,1150,2136,1150,2136,1255,2039,1255,17
4278c30847044ba892573acc0cae0d0a.jpg,1800,1238,1858,1238,1858,1296,1800,1296,1
4279a527a0c641918996f2681781a360.jpg,1459,630,1539,630,1539,710,1459,710,14
427bfe7b7de646e4865ba519df740a67.jpg,1331,693,1363,693,1363,723,1331,723,6
428190e0f8de4fa3b2cdf7f97b81c75f.jpg,2096,879,2152,879,2152,933,2096,933,11
428a06b5da9c4f3db6489c5c4a6da72f.jpg,1409,845,1478,845,1478,925,1409,925,19
428a7c70df2f40aea4e9fbff68867c3e.jpg,1947,600,2044,600,2044,705,1947,705,9
428ac9a88aa64ce1a35916b0bfcc64c6.jpg,758,1228,794,1228,794,1261,758,1261,13
428cf55ad1c14a1795687f4c35d54da6.jpg,1818,836,1875,836,1875,894,1818,894,8
428d4e1afaea4b9da8b922cc6b38aca6.jpg,1689,432,1742,432,1742,487,1689,487,13
4290051a7948492bab0bafce53071bd8.jpg,663,645,715,645,715,697,663,697,15
429182da1b03498a9d6c2635891bc001.jpg,1065,1155,1107,1155,1107,1196,1065,1196,8
429471d1c54149ce8bc2e13fd285035e.jpg,1220,800,1262,800,1262,841,1220,841,13
4294a6914efc4f6aa4fa9d953a0fd7de.jpg,830,1025,866,1025,866,1060,830,1060,12
4296a5c24099459cb83bb8a3c4b3f600.jpg,1472,615,1526,615,1526,672,1472,672,17
429bb556372246b1a4d029ad2e8e30c9.jpg,714,940,766,940,766,988,714,988,1
429eacc46c004c9c83ee4fa9e6785f12.jpg,2229,732,2300,732,2300,817,2229,817,10
42a696d77d9d4abf81d30732bc484a2f.jpg,2508,449,2625,449,2625,554,2508,554,15
42a98bd1e451481f9482798bafc47c06.jpg,871,1148,951,1148,951,1223,871,1223,1
42ab98214e374905944db9056379ab37.jpg,1413,773,1454,773,1454,814,1413,814,15
42ade991d7804c88bb5edd77dbb3d575.jpg,1735,1175,1765,1175,1765,1206,1735,1206,16
42b4ab9503604054a6e2404137e80de7.jpg,1359,973,1411,973,1411,1025,1359,1025,17
42b4ee3ed37040288628c8c0580ca13b.jpg,1165,1247,1198,1247,1198,1283,1165,1283,3
42b5dd6229c1448ebed47ae35e0a5aac.jpg,1033,576,1067,576,1067,608,1033,608,6
42b60748e42b4705b40f2c1a38a3e246.jpg,628,590,660,590,660,623,628,623,7
42b9fb0c8125435fb72cbe7bc41e498f.jpg,1025,1286,1054,1286,1054,1315,1025,1315,17
42bdd0bcee814d4ebe87ce4b3b634f9b.jpg,1133,505,1172,505,1172,542,1133,542,16
42bdffb942d541cd80c195add2547d37.jpg,1147,645,1195,645,1195,693,1147,693,12
42be56c97d5041399753c8300a6b1fe0.jpg,821,1126,855,1126,855,1159,821,1159,6
42c2ad97818e420782ca6dd048ed4913.jpg,1309,756,1342,756,1342,788,1309,788,20
42cb0ac945b146238ad755cf1d846601.jpg,2129,1062,2246,1062,2246,1185,2129,1185,18
42cd2aadca9b46cd8df70a05d3938552.jpg,1069,528,1111,528,1111,569,1069,569,2
42dd91e35ece48abbc5c78251b853fe7.jpg,1350,927,1429,927,1429,1011,1350,1011,1
42de66be0dd24c6383b4f0546c975494.jpg,1257,1095,1295,1095,1295,1132,1257,1132,8
42e3a50432c447989dc15515ffa9a4d7.jpg,0,1081,160,1081,160,1213,0,1213,1
42e499e306554144bba720d2a7b2264a.jpg,599,1064,636,1064,636,1095,599,1095,3
42e935450fc340e4970f5979e06a2c72.jpg,1838,1023,1885,1023,1885,1073,1838,1073,11
42e95ff5f3014265a28abff81125a148.jpg,2187,933,2243,933,2243,988,2187,988,9
42ea280b5fae40ccb2e2fc6254359a82.jpg,1437,979,1475,979,1475,1017,1437,1017,7
42eba993686744bfa08c8d765f3c4ffd.jpg,1540,359,1625,359,1625,448,1540,448,11
42ebd9ffa06e4aa3b2236e755826fa91.jpg,1607,948,1657,948,1657,999,1607,999,17
42ee0cfea6784945bdd3a19b2422358c.jpg,814,742,846,742,846,775,814,775,4
42ef68a76cfe419a88d6875c004781f2.jpg,989,827,1024,827,1024,861,989,861,1
42f8150afbc346c8b79be593a014844c.jpg,1496,1013,1529,1013,1529,1045,1496,1045,12
42f918a80c764732ab99a899f73c4216.jpg,1193,494,1220,494,1220,523,1193,523,4
42f9209130284cddb01f12571aa81538.jpg,1808,692,1849,692,1849,737,1808,737,15
42f9897a20fb4e71819b4000a092041f.jpg,1135,1195,1165,1195,1165,1229,1135,1229,9
42fc6d6285594338bc1b938544f2a3c9.jpg,92,756,190,756,190,838,92,838,15
42ffea27e5da4f4ba621a8bd44707be8.jpg,824,565,887,565,887,624,824,624,1
43030f204df1478a9d37e74b05c22d6f.jpg,663,692,695,692,695,722,663,722,2
4303fbfa8baa490fbbb71ef6c3bfa2d7.jpg,1179,830,1218,830,1218,870,1179,870,18
43063e7143ae4944b9135486764141d3.jpg,1450,1255,1500,1255,1500,1308,1450,1308,2
4306b7c7f0bb46f1907897c6444a126b.jpg,897,832,936,832,936,878,897,878,3
430a89a88b594eafa2f810ce5e3346c0.jpg,2636,294,2760,294,2760,444,2636,444,2
430c48c7f672441d931aef614db2481c.jpg,894,609,966,609,966,676,894,676,17
4314c9bb9d1b41dab529af39b99ce0ee.jpg,1716,888,1799,888,1799,980,1716,980,17
431e28c458234614be5f6ec810938e26.jpg,1981,667,2067,667,2067,750,1981,750,1
4322afd968d9428caab7ce7b03ed02bf.jpg,1543,688,1596,688,1596,743,1543,743,9
432a1f28348e427788c77d0afb3dd00f.jpg,1065,1019,1099,1019,1099,1052,1065,1052,15
432c718aaec24ef2bea221d5c745ac99.jpg,1280,940,1335,940,1335,994,1280,994,5
432f467af04946a1be0703b993093216.jpg,1299,386,1363,386,1363,454,1299,454,4
4330ea87e5cc4cfebf306f08a37199d0.jpg,1477,1040,1515,1040,1515,1078,1477,1078,15
4333c18e633b4f82afd49fc6b73c6373.jpg,1165,893,1224,893,1224,950,1165,950,16
43394f46e40d4fb2b5a07f778459b127.jpg,697,962,729,962,729,996,697,996,9
433a669827614a42b5961eb394d6c3dd.jpg,1533,1264,1568,1264,1568,1302,1533,1302,11
433ca8886e964a1d9928b02aee5dd99a.jpg,2207,782,2315,782,2315,881,2207,881,14
433e7d56e7024661bbd151f3aab75236.jpg,1579,965,1610,965,1610,995,1579,995,8
4342afd51d404c19991fb4731fe91406.jpg,839,570,874,570,874,602,839,602,14
4344d11060404aa09573874f4680b519.jpg,2294,676,2385,676,2385,760,2294,760,20
434901d6b99a4b8f86766d1fbf62b109.jpg,1567,993,1603,993,1603,1028,1567,1028,17
434be9c8e4a54a319699e783f775a76a.jpg,1382,288,1471,288,1471,376,1382,376,20
434de15b18764aab814d457484fd2c81.jpg,1186,966,1226,966,1226,1011,1186,1011,9
434f36b22b3e403cbcd5f98ae8570417.jpg,950,740,996,740,996,784,950,784,15
4359a96e6bf045e49acc7977cd089020.jpg,1107,613,1142,613,1142,647,1107,647,12
435a634ccd9e41c5b4b4de8c1decdb35.jpg,2126,925,2172,925,2172,972,2126,972,8
435b5dbef80a4a7f8989eb610c75139b.jpg,1340,833,1368,833,1368,860,1340,860,6
435f6164cce940969ad006e833072ddf.jpg,755,807,832,807,832,885,755,885,19
43600bf6e0d44386b97c13525a2a9163.jpg,2105,1343,2226,1343,2226,1465,2105,1465,20
43646fa5b3f1443e8388ef880ac25af3.jpg,1205,708,1233,708,1233,737,1205,737,13
4364f03b2757411cac147ea2078e8b00.jpg,1691,502,1741,502,1741,555,1691,555,19
4365015ea3064038b12b0e6c26b41c3b.jpg,1040,790,1074,790,1074,822,1040,822,20
4367acd35a014e89a1ac22521eae556a.jpg,758,462,841,462,841,546,758,546,8
436bc30669d0491d86884a083261acff.jpg,1401,541,1442,541,1442,583,1401,583,14
436d63f9e2e84805992d16b83f3d9502.jpg,1823,857,1899,857,1899,935,1823,935,12
436f2cf317024dd8b207334341efd6e8.jpg,1566,764,1601,764,1601,801,1566,801,7
4371d090db164741ae4350f43180731e.jpg,801,1001,833,1001,833,1034,801,1034,16
43729d5a1348423d82127690db06ee43.jpg,1125,987,1160,987,1160,1022,1125,1022,4
43739d51c0c44d1d86942f813a22c97b.jpg,1078,1016,1115,1016,1115,1052,1078,1052,2
43743b6d575f4fa1b224e4052668873a.jpg,1573,662,1616,662,1616,707,1573,707,19
43765956829f42d89776075f6b26f4e2.jpg,1047,850,1111,850,1111,919,1047,919,2
437cb24733b74752a367fe5bf212f856.jpg,1299,462,1345,462,1345,508,1299,508,13
438051e9eece417fabab19c89367d30c.jpg,2203,1091,2291,1091,2291,1188,2203,1188,3
43812e972f53481caebeab5d7257c085.jpg,1293,769,1364,769,1364,840,1293,840,18
438340a1aaec4023b1fe5986f0b69ad3.jpg,2524,1032,2672,1032,2672,1158,2524,1158,18
4383d89136994b618aba54246072b9ae.jpg,928,552,977,552,977,603,928,603,20
4384bd929d04412e9ecd3e8b2be98928.jpg,1372,478,1405,478,1405,513,1372,513,13
438d809b0ef946e3a0679f732731109e.jpg,2070,621,2142,621,2142,694,2070,694,13
438dbf8138dc4892bfaa6763b9fe46cc.jpg,1294,1014,1325,1014,1325,1044,1294,1044,5
439149f2c6404230967b73f960bda16a.jpg,1321,1154,1360,1154,1360,1193,1321,1193,5
43923e6e0f3b4a61aba4da96ef9dd057.jpg,385,664,425,664,425,699,385,699,5
4392c29a1352470eb505f3e9e8a129a5.jpg,943,800,994,800,994,852,943,852,13
4396f58dfd6746b891ef83e7c66a09e4.jpg,1006,1062,1089,1062,1089,1157,1006,1157,17
439a0667fc024b7daf1616e5d4c8f21d.jpg,1126,1024,1153,1024,1153,1051,1126,1051,15
43a01b1155364310bf303cea7c4211f9.jpg,1554,1133,1595,1133,1595,1173,1554,1173,7
43a3867bcb4c4c4ab49802f0ef4b265c.jpg,730,1203,763,1203,763,1237,730,1237,4
43a6f8bca6454e27a5eb1c0b9e8814bc.jpg,932,1066,1021,1066,1021,1154,932,1154,8
43a7b080159346f3aff029932acc115a.jpg,1329,490,1359,490,1359,521,1329,521,16
43a92c4204444891b1d8a6a1674fd3be.jpg,883,1104,942,1104,942,1167,883,1167,6
43ae3fb7937e4368a838673f65e20f19.jpg,2183,755,2280,755,2280,862,2183,862,1
43ae7fe8739f4bdbb9852be3a1b31319.jpg,1460,731,1489,731,1489,760,1460,760,5
43b1529abe654d6a9ddf730a207a1856.jpg,1218,1092,1248,1092,1248,1122,1218,1122,9
43b6ce5b1ef84b29ba13d4a8dd0c192e.jpg,1406,1075,1432,1075,1432,1103,1406,1103,4
43bcc79c4289417eac699cfa75a03f50.jpg,2192,608,2274,608,2274,687,2192,687,8
43bef0557976459a84f785809f53581e.jpg,1224,648,1275,648,1275,702,1224,702,17
43c246590a4d4544ac91f89b86732d49.jpg,1083,692,1139,692,1139,754,1083,754,20
43c3611572fa4ba3bf03ff1429fd0d53.jpg,1619,919,1647,919,1647,947,1619,947,7
43c399f01ee741c3ab00a6c2742b2fa9.jpg,2290,767,2394,767,2394,861,2290,861,6
43c87850a506422f8ab0548603fe908a.jpg,1566,938,1596,938,1596,969,1566,969,17
43c8d56ddc934e198a3adc0fcbd35ed5.jpg,642,735,697,735,697,784,642,784,13
43c90c931b434eea9b4d1e877eca83e4.jpg,1107,971,1146,971,1146,1008,1107,1008,15
43c979f7e6be4e319f3fb64aebca240e.jpg,1388,855,1449,855,1449,927,1388,927,10
43c9cbd7a02547b0a785cb8a79b58b93.jpg,1711,1257,1735,1257,1735,1283,1711,1283,7
43c9eb8b49c14046b15d8ef91066315f.jpg,1053,828,1078,828,1078,856,1053,856,1
43cd410dbd4b4530bea943199bd56f19.jpg,2040,1051,2140,1051,2140,1150,2040,1150,11
43d188d3bb2c4405a3f3478f12753861.jpg,1666,948,1728,948,1728,1015,1666,1015,9
43d81d8d07da457bbb51a35bb88be06d.jpg,498,406,557,406,557,471,498,471,8
43d906d29bee45c7943f52cc463b57c0.jpg,1820,532,1855,532,1855,569,1820,569,14
43dc7de4eabe4baabd0930985a87571a.jpg,1695,948,1736,948,1736,989,1695,989,10
43dde2f637af4142b0d71ee91aee216e.jpg,1469,1065,1494,1065,1494,1091,1469,1091,11
43df37cf07fe4dcebcf7b099b33a4e9e.jpg,1325,865,1362,865,1362,904,1325,904,18
43ea4b49f31b4e1ab859c63119702952.jpg,704,743,759,743,759,795,704,795,11
43ea872f47014397b041cf870d80b137.jpg,976,1280,1013,1280,1013,1317,976,1317,11
43f162f23e8142b2a5c2a8da8dff5356.jpg,118,524,203,524,203,588,118,588,8
43f38e9cf48346a58586411d1f261d05.jpg,1230,532,1260,532,1260,562,1230,562,9
43f3f8012ecb4b41b1906003319a4d15.jpg,655,513,694,513,694,547,655,547,10
43f67da40e3a468285880667d8586487.jpg,399,524,472,524,472,603,399,603,10
43f7774f00c849a4bde16a2460f1d97e.jpg,1105,935,1134,935,1134,964,1105,964,4
43f7fff09c324d9ca5e187f95982b0dc.jpg,1343,667,1372,667,1372,697,1343,697,12
43f856070e4b4a1bbb6ba7edd4c0dbc6.jpg,662,1297,713,1297,713,1340,662,1340,4
4401fc72e7314c53b1798532ab6dc848.jpg,2047,883,2142,883,2142,974,2047,974,9
4402bc9a71274ba0b7e2a5204e1827cf.jpg,1426,935,1466,935,1466,975,1426,975,1
440520c1184d4721b1b7797e25a451f4.jpg,995,571,1053,571,1053,626,995,626,2
440acd0fc9654ba9bc20bcfd725ab504.jpg,1477,486,1517,486,1517,526,1477,526,16
440e4a80edfe44208f71a8cce44d224a.jpg,1522,864,1549,864,1549,891,1522,891,15
440e4cbb8ffa4a56a14d0f0345ea1dfa.jpg,1118,698,1151,698,1151,732,1118,732,4
441387c7cf98401a82e717b0bad17efe.jpg,1266,510,1308,510,1308,560,1266,560,3
44145c79c308406197fd942c1408265d.jpg,1955,1167,2005,1167,2005,1218,1955,1218,10
441a9d67d05242dca982933cd9d910e5.jpg,1147,738,1172,738,1172,764,1147,764,7
441d32e9c0ee4d68a39ee93ce5798fac.jpg,1510,1067,1581,1067,1581,1137,1510,1137,13
4423a77ee2bb47098921d8f644af22e7.jpg,1303,1242,1332,1242,1332,1272,1303,1272,9
44241bc1d3834ee89fe7f9031685bb7f.jpg,937,1157,969,1157,969,1187,937,1187,16
442760f48cbd47ceb4ab89b39a77e388.jpg,747,504,810,504,810,560,747,560,4
4428aae7880e451fb566fa801c6e07ea.jpg,1562,316,1655,316,1655,419,1562,419,20
442deabd6cdb455c9705c6f53fcaacd6.jpg,775,1023,880,1023,880,1119,775,1119,14
442ee4dd310a4747a684aa945d599e6a.jpg,778,848,817,848,817,889,778,889,5
442fcb97021146669f5724b8fe7790c9.jpg,1065,678,1096,678,1096,708,1065,708,4
4432182649af4430bf0e97fd8965c1a4.jpg,612,1126,656,1126,656,1165,612,1165,18
44330fd1e228455d91b0db825216a55c.jpg,1093,1107,1123,1107,1123,1137,1093,1137,2
4436bfcaadc5488faac085d34fdc412e.jpg,985,780,1054,780,1054,872,985,872,4
443856d13484406698b0f32b286852ea.jpg,1341,1156,1384,1156,1384,1199,1341,1199,7
44442d452bdc471ab118ba75e00e3e49.jpg,1283,1040,1317,1040,1317,1074,1283,1074,19
444652b83bfe4b498f534d5ead78f3b6.jpg,1904,862,1949,862,1949,906,1904,906,14
4449746bbcf54614a7b21d1197cd99de.jpg,228,1204,284,1204,284,1246,228,1246,17
4449b61667f842ac9f6caaf7b699e2c5.jpg,1047,1233,1075,1233,1075,1263,1047,1263,4
4449fe3eae174751a6e5e0a809f38804.jpg,1228,837,1269,837,1269,878,1228,878,2
444c92f5619b4328bcfb2cb1a6625531.jpg,719,858,768,858,768,919,719,919,11
444e295c8eef494ba2be2a1dd3a6720d.jpg,1401,622,1454,622,1454,679,1401,679,12
4450cf7f1bb94f8c9b1d633351b74efe.jpg,1675,563,1717,563,1717,607,1675,607,6
445218bc8ffc43599fb8842ce6724e6d.jpg,744,981,797,981,797,1033,744,1033,18
4452b8d35fd7495a95c46944ec8012eb.jpg,1192,800,1245,800,1245,853,1192,853,15
4454c7e513ac43d18772f27fcf742640.jpg,1139,1002,1174,1002,1174,1037,1139,1037,17
44561510ab8f48b3b492d24a3a23e6f8.jpg,1365,1081,1420,1081,1420,1140,1365,1140,10
44565c843f1541da9a3dc8de427f2c83.jpg,1628,901,1698,901,1698,969,1628,969,19
44649daf328840b299bcb90338688265.jpg,1039,1001,1087,1001,1087,1050,1039,1050,5
446648924ad346c593f9ec3b1759db3a.jpg,1067,851,1101,851,1101,886,1067,886,3
44701449a79646a3845c9cca365a9ac1.jpg,1249,674,1292,674,1292,715,1249,715,5
4471e3c450964dbb904326a545107432.jpg,1907,836,1949,836,1949,879,1907,879,9
4471f8af77c1439fa4ca2785fdbbd7d3.jpg,1110,682,1177,682,1177,764,1110,764,9
447b12fa85e2496bb87aaa86c214f6c6.jpg,1390,1215,1446,1215,1446,1274,1390,1274,19
447f2e1b168e4481979f13dddd86627b.jpg,1399,1211,1432,1211,1432,1244,1399,1244,13
44860f9959994fe4a10e73cd61de4e19.jpg,529,1201,602,1201,602,1268,529,1268,6
4488847cee8c4215b250641a3da09974.jpg,1332,919,1365,919,1365,952,1332,952,2
4489c0b8186c49a09a14418f40738bd0.jpg,1422,1254,1470,1254,1470,1304,1422,1304,20
448daf37d1e9475f9e6909ec3146320a.jpg,1017,798,1065,798,1065,843,1017,843,11
448e2c6c379848468c3b3e11970de4c8.jpg,1275,1218,1319,1218,1319,1261,1275,1261,20
449ffad87d6446f3a5bbdec54b153ae2.jpg,909,834,943,834,943,865,909,865,12
44a09113cf414b26b64839ba1cc3aac4.jpg,1220,705,1277,705,1277,761,1220,761,9
44a0abb90a01473b91ca7989e8a3bff6.jpg,1232,880,1289,880,1289,936,1232,936,15
44a3fa577ac041248437b21243e0044d.jpg,1369,620,1404,620,1404,657,1369,657,7
44a7cc45d4e14858a6a14fb17cbe03fc.jpg,1349,541,1376,541,1376,574,1349,574,19
44ac61104577411bb88b1791e2a87d4e.jpg,1652,697,1706,697,1706,749,1652,749,6
44adb7c87bf341ee9299c6f2c991ecd0.jpg,424,964,481,964,481,1014,424,1014,18
44b9ad3f2a634fee86ebf2ab3c4e4bd0.jpg,1326,552,1355,552,1355,583,1326,583,20
44ba5c6ec879410bba2915bac398cf47.jpg,413,693,453,693,453,729,413,729,1
44bacbb3663e446f9367ef1ab43453a6.jpg,1353,1248,1381,1248,1381,1276,1353,1276,1
44c199b67d9044ac98e457e412d60cf1.jpg,677,239,794,239,794,348,677,348,3
44c640c1307e41ef856b52d88028d0be.jpg,1829,1031,1908,1031,1908,1108,1829,1108,8
44c79de31f28445c9af0132e53f5523a.jpg,1090,1160,1126,1160,1126,1195,1090,1195,4
44c8bac041bf47ba8fa3e538b34c12f3.jpg,1251,673,1283,673,1283,703,1251,703,6
44c9773cfc5c4150a79d70b20b53f93e.jpg,1113,770,1140,770,1140,802,1113,802,16
44d1562ad9564adda307d14bb5478185.jpg,1032,1069,1067,1069,1067,1102,1032,1102,14
44d15a5b00b541b38e6fb02c78b0d359.jpg,2370,587,2451,587,2451,671,2370,671,3
44e56a1952424eef96932522533c5d39.jpg,1773,583,1875,583,1875,684,1773,684,5
44edeec1fdbf4aa598881c20409d22a3.jpg,742,1141,797,1141,797,1192,742,1192,12
44f037642b61485ab4f50d413fc2bf73.jpg,1697,440,1787,440,1787,530,1697,530,1
44f54f51a3c34c73a98d09da6f8e2fdb.jpg,1239,1218,1271,1218,1271,1250,1239,1250,20
44f6a9972be547db880e939759ec6ec3.jpg,534,475,603,475,603,540,534,540,7
44f6edc2235843d09d627a6bd59950f2.jpg,1712,1153,1762,1153,1762,1206,1712,1206,13
44fa29ec9b834bf891af7336b4e0d63b.jpg,1929,630,1989,630,1989,690,1929,690,16
44fa2d2f0bf742ccbdbac61927a78aaf.jpg,1872,317,1934,317,1934,381,1872,381,13
44fa50774e2f4f9ea372b969ede6d874.jpg,1275,882,1304,882,1304,915,1275,915,6
44fa7e3333314a1b84897df8527c3ad6.jpg,2276,1089,2414,1089,2414,1211,2276,1211,3
